County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Josephine,Oregon,24,2.0,1,0,4.2%,9,0,42.36550609,-123.55555159999999,2020-05-06 22:20 EDT,41,033
Jefferson,Oregon,18,4.0,0,0,0.0%,3,0,44.62931056900003,-121.17560905299996,2020-05-06 22:20 EDT,41,031
Clatsop,Oregon,17,9.0,0,0,0.0%,5,0,45.98972508,-123.65775719999999,2020-05-06 22:20 EDT,41,007
Columbia,Oregon,15,1.0,0,0,0.0%,8,0,45.9403372130001,-123.090815327,2020-05-06 22:20 EDT,41,009
Wasco,Oregon,14,1.0,1,0,7.1%,7,0,45.158025793,-121.167944755,2020-05-06 22:20 EDT,41,065
Malheur,Oregon,13,0.0,0,0,0.0%,5,0,43.193471576,-117.62310118200001,2020-05-06 22:20 EDT,41,045
Hood River,Oregon,11,1.0,0,0,0.0%,3,0,45.70885,-121.51073000000001,2020-05-06 22:20 EDT,41,027
Morrow,Oregon,10,1.0,0,0,0.0%,2,0,45.415275869,-119.583183374,2020-05-06 22:20 EDT,41,049
Lincoln,Oregon,6,1.0,0,0,0.0%,4,0,44.6418857740001,-123.86759795399999,2020-05-06 22:20 EDT,41,041
Tillamook,Oregon,6,0.0,0,0,0.0%,6,0,45.4631487190001,-123.709328995,2020-05-06 22:20 EDT,41,057
Union,Oregon,4,0.0,0,0,0.0%,3,0,45.31034934,-118.0090335,2020-05-06 22:20 EDT,41,061
Curry,Oregon,4,0.0,0,0,0.0%,4,0,42.4577423750001,-124.156935015,2020-05-06 22:20 EDT,41,015
Grant,Oregon,1,0.0,0,0,0.0%,1,0,44.49139627,-119.00741770000002,2020-05-06 22:20 EDT,41,023
Wallowa,Oregon,1,0.0,0,0,0.0%,1,0,45.5798040660001,-117.18105156700001,2020-05-06 22:20 EDT,41,063
Crook,Oregon,1,0.0,0,0,0.0%,1,0,44.142197251000006,-120.356552814,2020-05-06 22:20 EDT,41,013
Sherman,Oregon,1,0.0,0,0,0.0%,1,0,45.4039537560001,-120.68892934799999,2020-05-06 22:20 EDT,41,055
Harney,Oregon,1,0.0,0,0,0.0%,0,0,43.060169442000074,-118.96924204199995,2020-05-06 22:20 EDT,41,025
Minnehaha,South Dakota,2231,61.0,19,0,0.9%,1616,67,43.67417757,-96.79142458,2020-05-06 22:20 EDT,46,099
Lincoln,South Dakota,170,7.0,0,0,0.0%,119,7,43.2789166910001,-96.72180706299999,2020-05-06 22:20 EDT,46,083
Brown,South Dakota,76,11.0,0,0,0.0%,32,2,45.58974,-98.35159132,2020-05-06 22:20 EDT,46,013
Union,South Dakota,46,14.0,0,0,0.0%,19,0,42.8342398410001,-96.65600148899999,2020-05-06 22:20 EDT,46,127
Yankton,South Dakota,29,1.0,0,0,0.0%,23,0,43.0123296910001,-97.3936765209999,2020-05-06 22:20 EDT,46,135
Beadle,South Dakota,21,0.0,2,0,9.5%,19,0,44.41448462,-98.27810992,2020-05-06 22:20 EDT,46,005
Turner,South Dakota,18,1.0,0,0,0.0%,15,1,43.3108794560001,-97.148653944,2020-05-06 22:20 EDT,46,125
Pennington,South Dakota,16,2.0,1,0,6.2%,10,0,44.003745,-102.82390079999999,2020-05-06 22:20 EDT,46,103
Codington,South Dakota,15,0.0,0,0,0.0%,13,0,44.97785121,-97.18857024,2020-05-06 22:20 EDT,46,029
Brookings,South Dakota,14,1.0,0,0,0.0%,13,0,44.36967918,-96.7904787,2020-05-06 22:20 EDT,46,011
Hughes,South Dakota,13,0.0,0,0,0.0%,7,0,44.39433157,-99.98534764,2020-05-06 22:20 EDT,46,065
Roberts,South Dakota,11,1.0,0,0,0.0%,5,1,45.6296767110001,-96.94607345,2020-05-06 22:20 EDT,46,109
Day,South Dakota,10,2.0,0,0,0.0%,2,1,45.36716606800008,-97.60736080199995,2020-05-06 22:20 EDT,46,037
Lawrence,South Dakota,9,0.0,0,0,0.0%,9,0,44.3586862770001,-103.79224671799999,2020-05-06 22:20 EDT,46,081
Stanley,South Dakota,8,0.0,0,0,0.0%,5,3,44.40794219600008,-100.744908007,2020-05-06 22:20 EDT,46,117
Clay,South Dakota,7,0.0,0,0,0.0%,6,0,42.916790658000004,-96.97586926700001,2020-05-06 22:20 EDT,46,027
Davison,South Dakota,7,1.0,0,0,0.0%,5,0,43.67472829,-98.14595897,2020-05-06 22:20 EDT,46,035
Todd,South Dakota,7,4.0,0,0,0.0%,1,0,43.193353732,-100.718422477,2020-05-06 22:20 EDT,46,121
Moody,South Dakota,7,1.0,0,0,0.0%,4,0,44.02200432300003,-96.67087752099995,2020-05-06 22:20 EDT,46,101
Jerauld,South Dakota,6,0.0,1,0,16.7%,5,0,44.066330492000105,-98.629727335,2020-05-06 22:20 EDT,46,073
Charles Mix,South Dakota,5,0.0,0,0,0.0%,4,0,43.20747461,-98.57667036,2020-05-06 22:20 EDT,46,023
Walworth,South Dakota,5,0.0,0,0,0.0%,5,0,45.43036157900009,-100.01833557799995,2020-05-06 22:20 EDT,46,129
Bon Homme,South Dakota,4,0.0,0,0,0.0%,4,0,42.99336042,-97.88666966,2020-05-06 22:20 EDT,46,009
McCook,South Dakota,4,0.0,1,0,25.0%,3,0,43.67430648,-97.36842159999999,2020-05-06 22:20 EDT,46,087
Lake,South Dakota,4,0.0,0,0,0.0%,4,0,44.022033252,-97.12935319399999,2020-05-06 22:20 EDT,46,079
Hutchinson,South Dakota,3,0.0,0,0,0.0%,3,0,43.334829072,-97.7543852519999,2020-05-06 22:20 EDT,46,067
Lyman,South Dakota,3,0.0,0,0,0.0%,2,0,43.89298233,-99.85981043,2020-05-06 22:20 EDT,46,085
Spink,South Dakota,3,0.0,0,0,0.0%,3,0,44.9380374260001,-98.34619364299999,2020-05-06 22:20 EDT,46,115
Sanborn,South Dakota,3,0.0,0,0,0.0%,3,0,44.023446910000075,-98.09133904399994,2020-05-06 22:20 EDT,46,111
Fall River,South Dakota,2,0.0,0,0,0.0%,1,0,43.2393825610001,-103.527472516,2020-05-06 22:20 EDT,46,047
Hamlin,South Dakota,2,0.0,0,0,0.0%,2,0,44.673761506999995,-97.18838484700001,2020-05-06 22:20 EDT,46,057
Meade,South Dakota,2,1.0,0,0,0.0%,1,0,44.566766984,-102.716996401,2020-05-06 22:20 EDT,46,093
Oglala Lakota,South Dakota,2,1.0,0,0,0.0%,1,0,43.335593735,-102.551628171,2020-05-06 22:20 EDT,46,102
Grant,South Dakota,2,2.0,0,0,0.0%,0,0,45.17194003200007,-96.76769950799995,2020-05-06 22:20 EDT,46,051
Aurora,South Dakota,1,0.0,0,0,0.0%,1,0,43.718032206000004,-98.5615703239999,2020-05-06 22:20 EDT,46,003
Clark,South Dakota,1,0.0,0,0,0.0%,1,0,44.8582960790001,-97.72950128,2020-05-06 22:20 EDT,46,025
Deuel,South Dakota,1,0.0,0,0,0.0%,1,0,44.7600202940001,-96.667956335,2020-05-06 22:20 EDT,46,039
Faulk,South Dakota,1,0.0,0,0,0.0%,1,0,45.071010852,-99.14523672,2020-05-06 22:20 EDT,46,049
Marshall,South Dakota,1,0.0,0,0,0.0%,1,0,45.7586857480001,-97.59846500200001,2020-05-06 22:20 EDT,46,091
Corson,South Dakota,1,0.0,0,0,0.0%,1,0,45.709062691999996,-101.21245043100001,2020-05-06 22:20 EDT,46,031
Miner,South Dakota,1,0.0,0,0,0.0%,1,0,44.021931982000105,-97.61021243100001,2020-05-06 22:20 EDT,46,097
Sully,South Dakota,1,0.0,0,0,0.0%,1,0,44.71597130800006,-100.107088338,2020-05-06 22:20 EDT,46,119
Hyde,South Dakota,1,0.0,0,0,0.0%,1,0,44.54829273300004,-99.48688167599995,2020-05-06 22:20 EDT,46,069
McPherson,South Dakota,1,0.0,0,0,0.0%,1,0,45.76635800600008,-99.22144486199993,2020-05-06 22:20 EDT,46,089
Hand,South Dakota,1,0.0,0,0,0.0%,1,0,44.547758827000045,-99.00495299899995,2020-05-06 22:20 EDT,46,059
Douglas,South Dakota,1,0.0,0,0,0.0%,1,0,43.38694072700007,-98.36618014199995,2020-05-06 22:20 EDT,46,043
Buffalo,South Dakota,1,0.0,0,0,0.0%,1,0,44.07697222400004,-99.19681121099994,2020-05-06 22:20 EDT,46,017
Dewey,South Dakota,1,0.0,0,0,0.0%,0,0,45.16114801000002,-100.89125133099998,2020-05-06 22:20 EDT,46,041
Ziebach,South Dakota,1,1.0,0,0,0.0%,0,0,44.980709982000064,-101.66618949699995,2020-05-06 22:20 EDT,46,137
Butte,South Dakota,0,0.0,0,0,nan%,0,0,44.9058504760001,-103.50805796,2020-05-06 22:20 EDT,46,019
Kingsbury,South Dakota,0,0.0,0,0,nan%,0,0,44.369577602,-97.491500185,2020-05-06 22:20 EDT,46,077
Brule,South Dakota,0,0.0,0,0,nan%,0,0,43.718427304000045,-99.073743972,2020-05-06 22:20 EDT,46,015
Rockingham,New Hampshire,903,25.0,16,0,1.8%,0,0,43.04954,-70.93216,2020-05-06 22:20 EDT,33,015
Merrimack,New Hampshire,213,13.0,3,0,1.4%,0,0,43.29765353,-71.680181,2020-05-06 22:20 EDT,33,013
Strafford,New Hampshire,168,10.0,7,0,4.2%,0,0,43.29871738,-71.03042453,2020-05-06 22:20 EDT,33,017
Grafton,New Hampshire,54,1.0,0,0,0.0%,0,0,43.56212,-71.95114000000002,2020-05-06 22:20 EDT,33,009
Belknap,New Hampshire,41,1.0,0,0,0.0%,0,0,43.50919599,-71.43072444,2020-05-06 22:20 EDT,33,001
Cheshire,New Hampshire,41,1.0,2,0,4.9%,0,0,42.9193685,-72.25117484,2020-05-06 22:20 EDT,33,005
Carroll,New Hampshire,34,1.0,0,0,0.0%,0,0,43.8128,-71.2506,2020-05-06 22:20 EDT,33,003
Sullivan,New Hampshire,13,1.0,1,0,7.7%,0,0,43.3612061,-72.22241717,2020-05-06 22:20 EDT,33,019
Coos,New Hampshire,2,0.0,0,0,0.0%,0,0,44.68947809,-71.30555724,2020-05-06 22:20 EDT,33,007
Ada,Idaho,717,7.0,19,0,2.6%,0,0,43.45105691,-116.2411338,2020-05-06 22:20 EDT,16,001
Blaine,Idaho,499,1.0,5,0,1.0%,0,0,43.41233465,-113.9798058,2020-05-06 22:20 EDT,16,013
Canyon,Idaho,270,4.0,6,0,2.2%,0,0,43.62506704,-116.7092605,2020-05-06 22:20 EDT,16,027
Twin Falls,Idaho,231,23.0,11,0,4.8%,0,0,42.55619,-114.4696,2020-05-06 22:20 EDT,16,083
Nez Perce,Idaho,78,4.0,18,0,23.1%,0,0,46.326869748,-116.750266629,2020-05-06 22:20 EDT,16,069
Jerome,Idaho,64,7.0,2,0,3.1%,0,0,42.689887465,-114.26400107799999,2020-05-06 22:20 EDT,16,053
Kootenai,Idaho,62,0.0,0,0,0.0%,0,0,47.67758728,-116.69713190000002,2020-05-06 22:20 EDT,16,055
Elmore,Idaho,31,1.0,2,0,6.5%,0,0,43.3540071350001,-115.46900861,2020-05-06 22:20 EDT,16,039
Lincoln,Idaho,29,0.0,0,0,0.0%,0,0,43.0023571660001,-114.138194135,2020-05-06 22:20 EDT,16,063
Bonneville,Idaho,28,0.0,0,0,0.0%,0,0,43.387746533999994,-111.61494924600001,2020-05-06 22:20 EDT,16,019
Payette,Idaho,17,0.0,2,1,11.8%,0,0,44.006730222,-116.76085799100001,2020-05-06 22:20 EDT,16,075
Gem,Idaho,14,0.0,0,0,0.0%,0,0,44.0616460100001,-116.39734135200001,2020-05-06 22:20 EDT,16,045
Gooding,Idaho,14,1.0,0,0,0.0%,0,0,42.97101821800001,-114.81148552200001,2020-05-06 22:20 EDT,16,047
Cassia,Idaho,13,0.0,1,0,7.7%,0,0,42.2838939,-113.60029440000001,2020-05-06 22:20 EDT,16,031
Madison,Idaho,13,1.0,0,0,0.0%,0,0,43.78418564,-111.6591909,2020-05-06 22:20 EDT,16,065
Bannock,Idaho,12,1.0,0,0,0.0%,0,0,42.65937742,-112.2110229,2020-05-06 22:20 EDT,16,005
Minidoka,Idaho,11,0.0,0,0,0.0%,0,0,42.854257788000005,-113.637487765,2020-05-06 22:20 EDT,16,067
Teton,Idaho,10,1.0,0,0,0.0%,0,0,43.75945168,-111.2076444,2020-05-06 22:20 EDT,16,081
Owyhee,Idaho,8,0.0,0,0,0.0%,0,0,42.5814665400001,-116.170041653,2020-05-06 22:20 EDT,16,073
Jefferson,Idaho,5,0.0,0,0,0.0%,0,0,43.82011067,-112.3113405,2020-05-06 22:20 EDT,16,051
Latah,Idaho,5,0.0,0,0,0.0%,0,0,46.816185562,-116.71172688799999,2020-05-06 22:20 EDT,16,057
Bingham,Idaho,4,0.0,0,0,0.0%,0,0,43.21865084,-112.3950328,2020-05-06 22:20 EDT,16,011
Bonner,Idaho,4,0.0,0,0,0.0%,0,0,48.309742985000106,-116.614914236,2020-05-06 22:20 EDT,16,017
Adams,Idaho,3,0.0,0,0,0.0%,0,0,44.889653734,-116.453929963,2020-05-06 22:20 EDT,16,003
Fremont,Idaho,3,1.0,0,0,0.0%,0,0,44.22874831,-111.48210390000001,2020-05-06 22:20 EDT,16,043
Idaho,Idaho,3,0.0,0,0,0.0%,0,0,45.8441321340001,-115.467486617,2020-05-06 22:20 EDT,16,049
Custer,Idaho,2,0.0,0,0,0.0%,0,0,44.2412952240001,-114.281704663,2020-05-06 22:20 EDT,16,037
Valley,Idaho,2,0.0,0,0,0.0%,0,0,44.76844994,-115.56055570000001,2020-05-06 22:20 EDT,16,085
Power,Idaho,2,0.0,0,0,0.0%,0,0,42.6896379230001,-112.84185106,2020-05-06 22:20 EDT,16,077
Camas,Idaho,1,0.0,0,0,0.0%,0,0,43.463039001000006,-114.80533088,2020-05-06 22:20 EDT,16,025
Washington,Idaho,1,0.0,0,0,0.0%,0,0,44.452305778,-116.784798021,2020-05-06 22:20 EDT,16,087
Caribou,Idaho,1,0.0,0,0,0.0%,0,0,42.7704951090001,-111.562216991,2020-05-06 22:20 EDT,16,029
Lemhi,Idaho,1,0.0,0,0,0.0%,0,0,44.943276901000054,-113.93329349699995,2020-05-06 22:20 EDT,16,059
Lewis,Idaho,0,0.0,0,0,nan%,0,0,46.236972563000094,-116.42630712,2020-05-06 22:20 EDT,16,061
Boundary,Idaho,0,0.0,0,0,nan%,0,0,48.76686056100005,-116.46289062499994,2020-05-06 22:20 EDT,16,021
Cass,North Dakota,686,56.0,17,5,2.5%,0,0,46.93296954,-97.24812121,2020-05-06 22:20 EDT,38,017
Grand Forks,North Dakota,271,2.0,1,1,0.4%,0,0,47.924330000000104,-97.03173000000001,2020-05-06 22:20 EDT,38,035
Burleigh,North Dakota,102,19.0,0,0,0.0%,0,0,46.97801044,-100.4669442,2020-05-06 22:20 EDT,38,015
Stark,North Dakota,57,0.0,2,0,3.5%,0,0,46.8106872930001,-102.655140539,2020-05-06 22:20 EDT,38,089
Mountrail,North Dakota,36,1.0,0,0,0.0%,0,0,48.212877818,-102.350054499,2020-05-06 22:20 EDT,38,061
Morton,North Dakota,35,9.0,2,0,5.7%,0,0,46.71678116,-101.28570520000001,2020-05-06 22:20 EDT,38,059
Ward,North Dakota,25,0.0,1,0,4.0%,0,0,48.22168092,-101.5418179,2020-05-06 22:20 EDT,38,101
McKenzie,North Dakota,13,0.0,0,0,0.0%,0,0,47.730668214,-103.404173509,2020-05-06 22:20 EDT,38,053
Williams,North Dakota,13,2.0,0,0,0.0%,0,0,48.351001606000096,-103.485051161,2020-05-06 22:20 EDT,38,105
Stutsman,North Dakota,12,1.0,0,0,0.0%,0,0,46.9792439060001,-98.95884001799999,2020-05-06 22:20 EDT,38,093
Dunn,North Dakota,11,0.0,0,0,0.0%,0,0,47.34732286,-102.6257118,2020-05-06 22:20 EDT,38,025
Walsh,North Dakota,7,0.0,0,0,0.0%,0,0,48.36945576,-97.72132783,2020-05-06 22:20 EDT,38,099
Richland,North Dakota,7,0.0,0,0,0.0%,0,0,46.26471965500011,-96.948390025,2020-05-06 22:20 EDT,38,077
Burke,North Dakota,5,2.0,0,0,0.0%,0,0,48.790992575000104,-102.518251726,2020-05-06 22:20 EDT,38,013
McLean,North Dakota,5,0.0,0,0,0.0%,0,0,47.5619375420001,-101.0094125,2020-05-06 22:20 EDT,38,055
Barnes,North Dakota,4,0.0,0,0,0.0%,0,0,46.936102568000095,-98.07157130600001,2020-05-06 22:20 EDT,38,003
Pembina,North Dakota,4,1.0,0,0,0.0%,0,0,48.76743624300008,-97.55219405799994,2020-05-06 22:20 EDT,38,067
Mercer,North Dakota,3,3.0,0,0,0.0%,0,0,47.29574847399999,-101.83653708899999,2020-05-06 22:20 EDT,38,057
Ramsey,North Dakota,3,0.0,0,0,0.0%,0,0,48.28014304,-98.70822525,2020-05-06 22:20 EDT,38,071
Slope,North Dakota,3,0.0,0,0,0.0%,0,0,46.447179846000004,-103.45981114700001,2020-05-06 22:20 EDT,38,087
Pierce,North Dakota,2,0.0,0,0,0.0%,0,0,48.24958814,-99.97183050000001,2020-05-06 22:20 EDT,38,069
Sargent,North Dakota,2,1.0,0,0,0.0%,0,0,46.107952604,-97.63078941599993,2020-05-06 22:20 EDT,38,081
Wells,North Dakota,2,0.0,0,0,0.0%,0,0,47.58751459000007,-99.66089023599994,2020-05-06 22:20 EDT,38,103
Ransom,North Dakota,2,1.0,0,0,0.0%,0,0,46.45615311800003,-97.65746433099994,2020-05-06 22:20 EDT,38,073
Divide,North Dakota,1,0.0,0,0,0.0%,0,0,48.814910071999996,-103.487384224,2020-05-06 22:20 EDT,38,023
Foster,North Dakota,1,0.0,0,0,0.0%,0,0,47.4570628120001,-98.883023254,2020-05-06 22:20 EDT,38,031
Grant,North Dakota,1,0.0,0,0,0.0%,0,0,46.3582648,-101.639661845,2020-05-06 22:20 EDT,38,037
McHenry,North Dakota,1,0.0,1,0,100.0%,0,0,48.23454311500011,-100.636309164,2020-05-06 22:20 EDT,38,049
McIntosh,North Dakota,1,0.0,0,0,0.0%,0,0,46.1117685460001,-99.44121416899999,2020-05-06 22:20 EDT,38,051
Oliver,North Dakota,1,0.0,0,0,0.0%,0,0,47.1144966210001,-101.34335038399999,2020-05-06 22:20 EDT,38,065
Rolette,North Dakota,1,0.0,0,0,0.0%,0,0,48.772496014000104,-99.84097883700001,2020-05-06 22:20 EDT,38,079
Sioux,North Dakota,1,0.0,0,0,0.0%,0,0,46.112037618000095,-101.053666937,2020-05-06 22:20 EDT,38,085
Eddy,North Dakota,1,0.0,0,0,0.0%,0,0,47.7175772790001,-98.90163726700001,2020-05-06 22:20 EDT,38,027
Emmons,North Dakota,1,0.0,1,0,100.0%,0,0,46.283714339,-100.228000455,2020-05-06 22:20 EDT,38,029
Bowman,North Dakota,1,0.0,0,0,0.0%,0,0,46.112552377,-103.520621137,2020-05-06 22:20 EDT,38,011
Nelson,North Dakota,1,0.0,0,0,0.0%,0,0,47.92168609600003,-98.192018707,2020-05-06 22:20 EDT,38,063
Renville,North Dakota,1,0.0,0,0,0.0%,0,0,48.719030317000026,-101.65778755499996,2020-05-06 22:20 EDT,38,075
Cumberland,Maine,583,25.0,30,0,5.1%,357,14,43.790279999999996,-70.24611999999999,2020-05-06 22:20 EDT,23,005
York,Maine,230,11.0,8,1,3.5%,158,5,43.47852983,-70.71542947,2020-05-06 22:20 EDT,23,031
Kennebec,Maine,106,1.0,8,0,7.5%,42,1,44.40914805,-69.76727562,2020-05-06 22:20 EDT,23,011
Penobscot,Maine,87,2.0,0,0,0.0%,46,0,45.40051207,-68.64945726,2020-05-06 22:20 EDT,23,019
Androscoggin,Maine,67,7.0,2,0,3.0%,35,3,44.16587609,-70.20645861,2020-05-06 22:20 EDT,23,001
Waldo,Maine,49,0.0,13,0,26.5%,29,1,44.50319162,-69.14459901,2020-05-06 22:20 EDT,23,027
Franklin,Maine,29,0.0,1,0,3.4%,19,1,44.974150683999994,-70.444068132,2020-05-06 22:20 EDT,23,007
Sagadahoc,Maine,20,1.0,0,0,0.0%,14,0,44.01959008,-69.96386,2020-05-06 22:20 EDT,23,023
Knox,Maine,17,1.0,0,0,0.0%,13,0,44.15158951,-69.17885004,2020-05-06 22:20 EDT,23,013
Somerset,Maine,17,0.0,0,0,0.0%,14,0,45.513859411999995,-69.9588562869999,2020-05-06 22:20 EDT,23,025
Oxford,Maine,16,1.0,0,0,0.0%,13,0,44.50009572,-70.75666912,2020-05-06 22:20 EDT,23,017
Lincoln,Maine,14,1.0,0,0,0.0%,11,0,44.07018534,-69.54387103,2020-05-06 22:20 EDT,23,015
Hancock,Maine,10,0.0,0,0,0.0%,9,0,44.66861141,-68.35812311,2020-05-06 22:20 EDT,23,009
Aroostook,Maine,6,1.0,0,0,0.0%,3,0,46.81725000000011,-67.92749,2020-05-06 22:20 EDT,23,003
Washington,Maine,2,0.0,0,0,0.0%,2,0,45.037091226,-67.636117187,2020-05-06 22:20 EDT,23,029
Piscataquis,Maine,1,0.0,0,0,0.0%,1,0,45.84052685300003,-69.27362207099998,2020-05-06 22:20 EDT,23,021
Kanawha,West Virginia,170,2.0,10,0,5.9%,0,0,38.33646158,-81.52819578,2020-05-06 22:20 EDT,54,039
Berkeley,West Virginia,166,0.0,2,0,1.2%,0,0,39.46403265,-78.02752319,2020-05-06 22:20 EDT,54,003
Jackson,West Virginia,134,-1.0,15,0,11.2%,0,0,38.83274522,-81.67323566,2020-05-06 22:20 EDT,54,035
Monongalia,West Virginia,108,1.0,5,0,4.6%,0,0,39.63023386,-80.04655463,2020-05-06 22:20 EDT,54,061
Wayne,West Virginia,91,1.0,7,0,7.7%,0,0,38.145295245999996,-82.426741912,2020-05-06 22:20 EDT,54,099
Jefferson,West Virginia,83,1.0,1,0,1.2%,0,0,39.30769274,-77.86269441,2020-05-06 22:20 EDT,54,037
Marion,West Virginia,46,0.0,2,0,4.3%,0,0,39.5099471130001,-80.24330409399991,2020-05-06 22:20 EDT,54,049
Cabell,West Virginia,44,0.0,0,0,0.0%,0,0,38.418948528,-82.239772197,2020-05-06 22:20 EDT,54,011
Wood,West Virginia,42,1.0,2,0,4.8%,0,0,39.20937427,-81.51335298,2020-05-06 22:20 EDT,54,107
Ohio,West Virginia,34,1.0,1,0,2.9%,0,0,40.0964957250001,-80.616659321,2020-05-06 22:20 EDT,54,069
Harrison,West Virginia,31,0.0,1,0,3.2%,0,0,39.28346122,-80.37982177,2020-05-06 22:20 EDT,54,033
Putnam,West Virginia,27,-2.0,0,0,0.0%,0,0,38.50862526,-81.9090471,2020-05-06 22:20 EDT,54,079
Fayette,West Virginia,20,4.0,0,0,0.0%,0,0,38.0287385890001,-81.0811674569999,2020-05-06 22:20 EDT,54,019
Marshall,West Virginia,19,0.0,0,0,0.0%,0,0,39.86014917,-80.66105196,2020-05-06 22:20 EDT,54,051
Mineral,West Virginia,18,0.0,0,0,0.0%,0,0,39.414735787,-78.9436776319999,2020-05-06 22:20 EDT,54,057
Logan,West Virginia,14,1.0,1,0,7.1%,0,0,37.831475449,-81.93532583099991,2020-05-06 22:20 EDT,54,045
Morgan,West Virginia,14,1.0,0,0,0.0%,0,0,39.5603561890001,-78.257749176,2020-05-06 22:20 EDT,54,065
Preston,West Virginia,13,0.0,0,0,0.0%,0,0,39.46927499,-79.66809125,2020-05-06 22:20 EDT,54,077
Mason,West Virginia,12,0.0,0,0,0.0%,0,0,38.7680168690001,-82.024890341,2020-05-06 22:20 EDT,54,053
Hancock,West Virginia,11,0.0,0,0,0.0%,0,0,40.5207334730001,-80.571894046,2020-05-06 22:20 EDT,54,029
Mercer,West Virginia,11,0.0,0,0,0.0%,0,0,37.40556515,-81.11143231,2020-05-06 22:20 EDT,54,055
Hardy,West Virginia,9,0.0,0,0,0.0%,0,0,39.0074109600001,-78.857885506,2020-05-06 22:20 EDT,54,031
Raleigh,West Virginia,9,-1.0,0,0,0.0%,0,0,37.7712961500001,-81.2486224669999,2020-05-06 22:20 EDT,54,081
Taylor,West Virginia,9,2.0,0,0,0.0%,0,0,39.335972266999995,-80.046168338,2020-05-06 22:20 EDT,54,091
Nicholas,West Virginia,8,2.0,0,0,0.0%,0,0,38.291659198000005,-80.7991508659999,2020-05-06 22:20 EDT,54,067
Hampshire,West Virginia,8,0.0,1,0,12.5%,0,0,39.317011912000105,-78.614189235,2020-05-06 22:20 EDT,54,027
Greenbrier,West Virginia,7,0.0,0,0,0.0%,0,0,37.9468114310001,-80.452950226,2020-05-06 22:20 EDT,54,025
Barbour,West Virginia,6,1.0,1,0,16.7%,0,0,39.1328726310001,-80.0029383299999,2020-05-06 22:20 EDT,54,001
Roane,West Virginia,6,0.0,0,0,0.0%,0,0,38.7140329480001,-81.3482300049999,2020-05-06 22:20 EDT,54,087
McDowell,West Virginia,6,0.0,0,0,0.0%,0,0,37.3784789150001,-81.6536398269999,2020-05-06 22:20 EDT,54,047
Boone,West Virginia,6,0.0,0,0,0.0%,0,0,38.022906498000005,-81.711328491,2020-05-06 22:20 EDT,54,005
Monroe,West Virginia,6,1.0,0,0,0.0%,0,0,37.560311795000075,-80.55042385799999,2020-05-06 22:20 EDT,54,063
Randolph,West Virginia,5,1.0,0,0,0.0%,0,0,38.77466674,-79.875795726,2020-05-06 22:20 EDT,54,083
Upshur,West Virginia,5,0.0,0,0,0.0%,0,0,38.897805265,-80.23335659,2020-05-06 22:20 EDT,54,097
Pendleton,West Virginia,5,2.0,0,0,0.0%,0,0,38.680678019,-79.351090971,2020-05-06 22:20 EDT,54,071
Tucker,West Virginia,4,0.0,0,0,0.0%,0,0,39.11355083,-79.56492129,2020-05-06 22:20 EDT,54,093
Lewis,West Virginia,4,0.0,0,0,0.0%,0,0,38.995790415,-80.502416253,2020-05-06 22:20 EDT,54,041
Wetzel,West Virginia,3,0.0,0,0,0.0%,0,0,39.6048892200001,-80.637548763,2020-05-06 22:20 EDT,54,103
Wirt,West Virginia,3,0.0,0,0,0.0%,0,0,39.0225985640001,-81.37850886300001,2020-05-06 22:20 EDT,54,105
Brooke,West Virginia,3,0.0,0,0,0.0%,0,0,40.2733190160001,-80.574768438,2020-05-06 22:20 EDT,54,009
Tyler,West Virginia,3,0.0,0,0,0.0%,0,0,39.464407635,-80.88298517300001,2020-05-06 22:20 EDT,54,095
Grant,West Virginia,3,0.0,0,0,0.0%,0,0,39.105098071000036,-79.19552078199995,2020-05-06 22:20 EDT,54,023
Gilmer,West Virginia,3,0.0,0,0,0.0%,0,0,38.92392652300003,-80.85725753299994,2020-05-06 22:20 EDT,54,021
Pleasants,West Virginia,2,0.0,0,0,0.0%,0,0,39.3701939110001,-81.158023173,2020-05-06 22:20 EDT,54,073
Braxton,West Virginia,2,0.0,0,0,0.0%,0,0,38.6998831540001,-80.7192369329999,2020-05-06 22:20 EDT,54,007
Mingo,West Virginia,2,0.0,1,0,50.0%,0,0,37.72634646300003,-82.13470825199994,2020-05-06 22:20 EDT,54,059
Lincoln,West Virginia,2,0.0,0,0,0.0%,0,0,38.17514115500006,-82.07060539999998,2020-05-06 22:20 EDT,54,043
Pocahontas,West Virginia,2,0.0,0,0,0.0%,0,0,38.331769182000066,-80.00775615499998,2020-05-06 22:20 EDT,54,075
Wyoming,West Virginia,1,0.0,0,0,0.0%,0,0,37.6095472960001,-81.54914733899992,2020-05-06 22:20 EDT,54,109
Summers,West Virginia,1,0.0,0,0,0.0%,0,0,37.655840821000034,-80.85851372099995,2020-05-06 22:20 EDT,54,089
Ritchie,West Virginia,1,0.0,0,0,0.0%,0,0,39.178214857000064,-81.06286785099995,2020-05-06 22:20 EDT,54,085
Chittenden,Vermont,426,1.0,36,0,8.5%,0,0,44.45799511,-73.05404973,2020-05-06 22:20 EDT,50,007
Franklin,Vermont,99,0.0,5,0,5.1%,0,0,44.85731714,-72.89153543,2020-05-06 22:20 EDT,50,011
